label,number,tempo,beats,chroma_freq_0,chroma_freq_1,chroma_freq_2,chroma_freq_3,chroma_freq_4,chroma_freq_5,chroma_freq_6,chroma_freq_7,chroma_freq_8,chroma_freq_9,chroma_freq_10,chroma_freq_11,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,rmse,spectral_bandwidth,spectral_centroid,spectral_rolloff,zero_crossing_rate
Pop,39659,107.6660156,54,0.521803498,0.243608311,0.280025929,0.265064061,0.395362437,0.272512287,0.192189515,0.334881455,0.197049603,0.260060459,0.151058286,0.251859665,-220.0362549,102.5014648,-4.305121899,18.74057388,-7.22240448,1.333209991,-8.772960663,-2.549674511,-11.53360271,-1.815360427,-4.626218796,1.231003165,-4.324907303,-0.718740344,-4.689971924,-1.240236402,-9.684041023,0.20303683,-3.953366995,-3.059328794,0.058805257,2162.455099,2004.400091,4102.267009,117.3256836
Pop,39660,117.4538352,52,0.225355268,0.291820675,0.341395229,0.229339972,0.285297513,0.228796139,0.349597961,0.263484031,0.233392358,0.43391636,0.238068074,0.253917277,-183.0936432,110.7625122,-10.09292603,22.32445717,-8.456133842,-0.987023473,-11.62621593,0.017419828,-7.842577457,-3.488168478,-6.931021214,-0.985550344,-7.810269833,0.09181276,-4.564493179,0.159239829,-7.574804783,4.120133877,-4.076023579,-6.473875046,0.077815734,2077.902631,1895.224206,3890.521065,114.8125
Pop,39661,78.30255682,36,0.414616495,0.233306482,0.295207798,0.223934442,0.389664531,0.406975895,0.280109137,0.329816163,0.217000693,0.288507879,0.219179749,0.2552329,-235.9486389,86.96445465,8.05698204,18.08658218,-10.68703747,1.161446452,-10.51426792,-1.619436145,-9.385184288,-2.275113344,-3.44476223,2.769884586,-6.567450047,-3.027917147,-5.944005966,-1.490262032,-9.349514008,-0.75600028,-8.024500847,-2.868148088,0.048476782,2492.8505,2361.145655,5161.055107,129.0458984
Pop,39662,143.5546875,71,0.219399109,0.25750193,0.543110013,0.316038013,0.331225276,0.258220136,0.429365337,0.433854699,0.232093856,0.26634115,0.224907354,0.325232595,-247.8626251,113.9430847,-1.364091635,22.18374252,-9.444190025,2.803669691,-6.096188545,-1.033381462,-8.512722015,-1.686899543,-4.170546055,2.717650652,-3.211570024,-1.974065423,-5.026365757,-1.247045875,-6.446994305,4.473742962,-1.121952534,-1.416528702,0.04844781,2026.757467,1804.255344,3748.884034,115.5610352
Pop,39663,89.10290948,42,0.307626605,0.417300045,0.365466952,0.399215132,0.179270744,0.184167936,0.117412418,0.218210876,0.393388093,0.202576444,0.267845809,0.168853402,-219.1476288,122.2068024,-1.458892941,16.62943459,-10.45909595,6.268885612,-7.695477962,0.582273483,-8.582381248,-2.309803247,-4.309240818,-3.988130569,-7.699064732,-0.012552614,-5.991848946,-0.060816292,-5.791043758,4.541388512,-4.044039726,-6.495518208,0.064128026,2010.041764,1695.624059,3504.191572,99.17382813
Pop,39664,117.4538352,57,0.239270866,0.273402244,0.315487891,0.290414274,0.292226642,0.206865564,0.281696528,0.41718933,0.407885134,0.24058418,0.212419167,0.344555885,-189.8881836,103.3351822,-5.861848831,24.10225487,-7.813384056,2.989947796,-8.568875313,1.751706004,-8.385304451,-1.453529835,-5.841053486,-0.893636405,-8.872871399,-4.009265423,-3.904137373,1.678450584,-5.937909603,6.493652821,0.915082157,-3.254851341,0.067921229,2185.021919,2048.033529,4238.955313,115.8793945
Pop,39665,123.046875,55,0.169219047,0.225109309,0.3310287,0.282155395,0.528532386,0.264354616,0.239822134,0.203270018,0.241223067,0.470299393,0.212706298,0.282538712,-198.2950745,120.9916382,-5.15345192,27.87115669,-9.47910881,6.856945992,-11.2565403,2.684893847,-6.452272415,-0.621227145,-1.787451148,0.368068576,-4.488829136,-1.020486236,-2.995167017,-0.278234452,-5.803591251,3.575220346,-7.174424648,-7.467002392,0.071282946,1964.281721,1714.815433,3549.014941,109.5043945
Pop,39666,83.35433468,40,0.112345152,0.258714557,0.573926389,0.245085791,0.239746287,0.185066625,0.258417845,0.286282688,0.206049725,0.388300478,0.153757736,0.12717098,-201.538208,113.7769012,-2.666163921,18.07160187,-6.089217663,2.403149605,-11.2337656,-0.562530816,-9.659655571,-2.707347393,-5.1110425,-0.159290716,-4.585756779,-0.979880273,-8.594891548,-3.595458031,-5.848926544,8.408782005,-3.9852314,-8.005336761,0.072395779,2094.965461,1861.51651,3881.463949,108.3344727
Pop,39667,83.35433468,38,0.16684863,0.379852295,0.29819259,0.2085834,0.442297012,0.250396311,0.259850979,0.197462961,0.231839851,0.409375161,0.180648327,0.150663912,-273.2234497,89.20468903,-2.132990599,12.74120808,-11.74880695,2.002628565,-9.89413929,-2.212445259,-16.14665985,-1.690073252,-3.554594517,4.65388298,-3.808462143,-3.768455744,-8.508361816,-3.371810198,-12.098773,3.410760641,-0.082689598,-4.012122154,0.037103526,2326.033061,2240.505596,4687.521655,145.9052734
Experimental,39875,143.5546875,70,0.537345409,0.262699097,0.267668039,0.242629185,0.33644098,0.261657745,0.249956027,0.435787141,0.217043191,0.13551186,0.262955606,0.579139709,-224.458725,181.7314148,-96.51959991,7.70383358,-15.96806431,-7.739631653,-14.07749081,-13.43249702,-16.16943169,-10.40030193,-7.52698946,1.290610433,3.246974707,3.569777727,0.285530776,0.328401178,7.427181721,5.617896557,3.961979866,5.686435223,0.059137188,1049.983286,1340.492169,2188.218091,118.0722656
Experimental,39900,123.046875,58,0.585226893,0.198638186,0.178697556,0.199054331,0.051748384,0.057885259,0.118687183,0.416744888,0.173037663,0.263023317,0.556310952,0.469993353,-195.9650421,119.8526535,-102.2147369,33.94820786,-39.82183456,-7.868447304,-39.1500206,-8.190052032,3.664034843,-1.527131557,-12.77902222,-4.743918896,14.85177994,-2.748172998,-3.932994843,10.45322323,8.32992363,-6.624615669,-1.101519108,-4.541831493,0.088692293,1350.091432,1896.837259,3260.706501,171.512207
Experimental,39904,135.9991776,66,0.532077372,0.425285965,0.100652561,0.0405549,0.103849106,0.385103971,0.135307044,0.04373676,0.063855216,0.181715354,0.4814924,0.264893204,-185.542923,122.524765,-99.6786499,33.63330078,-33.72097015,-4.028952599,-15.2985754,-24.77054214,-13.87538719,-12.1923399,-17.3880825,-7.102038383,13.76391888,7.569557667,8.566573143,4.500284195,3.897417784,3.171391487,2.512610674,-2.239500284,0.102924466,1339.14904,1771.666095,3252.672895,136.9394531
Experimental,40121,172.265625,80,0.291627616,0.511085033,0.759833992,0.631571949,0.703628182,0.508545816,0.440193444,0.438044041,0.461800337,0.440904766,0.397910982,0.492502838,-40.48429489,110.7146759,-39.37835312,32.62585068,7.179662704,17.74546814,-2.138964653,10.99660873,-1.438034773,2.850881338,-7.767156601,1.577691436,-2.739600658,3.240802288,-5.577681541,1.806607008,-1.33662951,6.814627647,1.715353012,5.316498756,0.206087589,2008.399153,1988.752704,3907.410376,120.5498047
Experimental,40122,123.046875,59,0.333466917,0.539554834,0.252698123,0.251775742,0.390998006,0.387576163,0.502485871,0.469414055,0.584189355,0.599803746,0.386868954,0.340109169,-108.1737518,183.188446,-56.45526123,24.4280777,11.90259552,12.27780533,-5.320272446,12.44999599,-5.252393246,-4.970792294,-5.351088047,-11.63344479,-1.733337879,-1.542858839,-7.280856133,-6.538284779,-2.79155302,-1.263519049,-3.730793238,-3.551056862,0.232301027,1210.189459,1148.904485,2127.483805,94.80224609
Experimental,40123,107.6660156,49,0.492087811,0.454681993,0.448895037,0.437194198,0.282522678,0.219383642,0.239121512,0.438845545,0.325747311,0.333922863,0.661115885,0.539278686,-119.593544,133.5742035,-27.39004707,29.2104969,0.490186036,6.977787495,-3.647370338,3.485146523,11.46609592,11.18070889,1.001399755,7.002105713,-4.8647089,2.008642912,10.52443504,7.628497124,-0.717135191,-1.062485337,-7.799776554,-2.635349751,0.180405378,1761.218954,1436.360791,2861.884267,74.58740234
Rock,40133,129.1992188,62,0.766239107,0.815916061,0.706783116,0.552917182,0.401432246,0.351982862,0.262149066,0.259593368,0.265878618,0.281426072,0.421051472,0.601894975,-105.9632416,78.05458832,4.659963608,54.43896103,4.760371208,22.28224754,2.283874035,8.044225693,12.84964371,-0.582362235,1.905851603,8.382315636,2.740735054,3.297458172,-2.274930954,2.102803707,-2.729460001,2.339313745,-4.488502502,1.763980269,0.193316042,2376.387643,2274.603097,4820.031823,105.4003906
Rock,40134,143.5546875,68,0.371140331,0.489202917,0.418671012,0.3866992,0.469590962,0.531547189,0.636731625,0.619674087,0.458166987,0.430610448,0.476432204,0.417119563,-120.469574,129.8282776,-13.75518894,41.76303101,2.627103806,14.42065144,3.048018456,20.89377785,9.663303375,0.24927628,6.107083797,1.120065212,-1.861775517,4.524237633,-3.142830849,2.317827225,-2.544505835,5.707825661,-6.084433079,0.937117636,0.15633072,1858.918241,1552.916065,3137.04243,81.5234375
Rock,40139,112.3471467,56,0.14509739,0.312903643,0.670036316,0.361972153,0.452019274,0.294547349,0.372606903,0.260611355,0.291406333,0.443191886,0.229525968,0.253999352,-14.19696426,114.6550751,-4.795307636,14.44262981,0.255228102,7.911770344,1.132540345,1.003829122,-10.57648087,7.14641571,-3.158104897,8.929710388,-1.829221487,-0.03150076,-0.030330833,-2.035776138,-11.05311298,-0.118531927,-4.491677761,-3.726537466,0.287212044,2275.041176,1969.424282,4122.766085,117.855957
Rock,40141,71.77734375,35,0.378915906,0.274744213,0.44001165,0.320766211,0.55465436,0.470199049,0.268135428,0.418590158,0.376377851,0.399218887,0.260122329,0.261483073,-21.96488571,112.8138885,-10.6518116,26.08383179,-2.118940592,-0.44352597,-11.35142422,2.023118973,-12.93548775,-1.234758496,-11.7326479,1.62891233,-8.947968483,-8.566785812,-9.291730881,-6.539808273,-11.15953064,-2.614999056,-8.553869247,-1.778473258,0.260122508,2185.141144,1920.739689,3965.311834,111.5
Experimental,40147,151.9990809,74,0.356297851,0.416809827,0.45492208,0.484760523,0.467808276,0.437986851,0.396244258,0.413771808,0.361704707,0.3399387,0.376512557,0.340514213,-143.3760376,140.0077057,-15.40434551,25.95965958,1.255793571,8.14700985,1.122289538,4.317168713,3.133340836,2.732388735,2.162343025,5.064199448,1.494179368,0.478962451,1.682355642,1.431588173,-1.125388622,-1.523557544,0.11843846,4.072756767,0.182485446,1432.109322,1198.855695,2277.731599,54.44238281
Experimental,40161,161.4990234,80,0.344100088,0.364794582,0.334710777,0.364298135,0.342712879,0.326966196,0.213886499,0.215583906,0.267947137,0.512563586,0.323690087,0.283431381,-196.0381012,103.1235733,-24.48373413,22.56181335,-8.240701675,1.525768995,-7.567831516,-4.937795639,-6.914411068,-1.171826482,-4.743817806,4.021873951,-4.931515217,-0.96467793,-1.767790437,-7.92073822,-6.679946899,11.42925072,-0.724797785,7.892879963,0.119284056,1986.421101,2034.347274,3910.202847,142.4326172
Experimental,40180,123.046875,59,0.749061346,0.377837241,0.348230571,0.242744282,0.30156675,0.50704062,0.25138247,0.37051329,0.465183854,0.380644649,0.263963044,0.348764211,-79.74944305,153.6768951,-37.8743248,21.04169846,-2.309616804,26.52891922,-15.87927723,13.0050602,-4.855486393,-9.854932785,-5.649513245,-8.944613457,-17.98515892,0.067950375,-14.25020885,-4.949790478,-0.114622511,-0.339840829,-13.65404987,1.579089046,0.19812198,1574.072637,1359.814938,2527.474311,90.96972656
Experimental,40182,107.6660156,55,0.418667614,0.576536894,0.249462083,0.164649501,0.182091445,0.292892367,0.625882089,0.590892971,0.409606367,0.322794765,0.300451249,0.40397805,-50.04330444,120.5667572,-32.73514175,-1.891872883,-13.89432526,-0.708517253,-7.449777603,11.0518961,1.027123213,2.291308403,-9.267795563,-6.67838335,-6.212704659,-4.577814102,-5.274776936,-6.52248764,-4.466723919,0.817913532,-2.420031071,4.917597294,0.161377445,1989.525658,1846.600342,3499.120489,129.8701172
Folk,40229,103.359375,49,0.426325142,0.341750205,0.175976157,0.20941408,0.177011117,0.15963836,0.269095391,0.191190973,0.233562291,0.1515636,0.393611521,0.866657138,-88.5228653,167.0168152,-17.30601311,5.06962347,-7.577822685,-0.372798294,-1.549637556,-0.428794771,-9.520372391,-4.276251316,-15.21925259,0.093373477,-12.83629417,4.326685429,-10.96065998,-6.558310509,-6.059059143,-4.698811054,-6.733548641,0.891974688,0.243962526,1543.53205,1207.998804,2086.031134,70.8125
Folk,40230,73.828125,36,0.185309574,0.253746837,0.349084824,0.415456235,0.31691885,0.506427944,0.290816307,0.21971716,0.358757555,0.54154259,0.588651776,0.281912267,-104.1388245,189.8133698,-29.35162354,10.85185337,-6.645364761,10.88579273,-8.096520424,-4.402257442,-7.040610313,-6.544307709,-5.116893768,-2.846102238,-6.100490093,-0.826136529,-4.701399326,-1.383959174,-0.783439994,0.42882672,-2.641946793,-0.878056765,0.235633403,1235.596743,1015.522187,1697.662056,66.84716797
Folk,40231,92.28515625,44,0.32432732,0.188993633,0.199995592,0.368296057,0.590521157,0.191694528,0.137336433,0.155731916,0.247636512,0.386597097,0.294745326,0.556667745,-92.66703033,154.0960693,-55.81430435,14.97856236,-19.41317749,0.36751166,-9.686274529,-7.768364906,-19.13136292,-5.970647812,-11.05337429,-6.165430069,-6.139904022,1.236631989,-3.186245918,3.324966192,-5.614101887,-8.875732422,-10.61943531,-3.852918148,0.219235182,1352.302688,1401.677822,2430.833429,119.9794922
Folk,40232,107.6660156,52,0.177880153,0.260197729,0.463405102,0.277240634,0.391106904,0.458928317,0.228922844,0.317186683,0.656565547,0.738833368,0.185643196,0.110939883,-69.8038559,130.5104675,-77.6758194,11.86490345,-20.07495117,2.296025515,-23.93801117,-8.659804344,-12.74533844,-1.300187111,-6.902569771,-4.954163074,-14.45587254,-4.263183117,-3.539963722,2.984231472,-1.893671513,3.769096613,-5.225010395,-5.888377666,0.174113214,1492.524093,1760.026448,2980.021846,150.1821289
Folk,40233,117.4538352,59,0.536424637,0.355845451,0.48370257,0.692247629,0.367606401,0.388993412,0.303027928,0.409194499,0.578523338,0.317915469,0.499475747,0.590037465,-43.61309814,140.5237579,-24.89264488,13.71267796,-6.396210194,18.43453979,1.493823528,7.301279545,-6.675823689,2.295469999,-9.998059273,7.008202076,-12.30028915,5.102807999,-7.731012344,-2.100334167,-6.838076591,2.654357195,-0.726182044,4.061001301,0.200051576,1844.615279,1587.869058,2991.116793,108.4477539
Folk,40234,161.4990234,73,0.181869239,0.138206244,0.083809689,0.124460585,0.293495268,0.234646946,0.195185617,0.134343848,0.273125052,0.213816628,0.136765242,0.308118016,-306.5194702,92.06372833,-87.60723877,-60.03654861,-47.26908875,-35.57965469,-26.00868225,-13.73451138,-9.386856079,-8.405035973,-11.48344421,0.845458806,-5.099853516,0.658797979,1.318086028,4.797852039,3.584676981,7.441592693,-1.15792942,8.134473801,0.082291625,1473.873095,1535.608451,2278.031366,113.7709961
Folk,40235,112.3471467,57,0.436554164,0.494947821,0.412070811,0.393370181,0.515394151,0.542627156,0.544451356,0.567825258,0.454034626,0.271060824,0.230857715,0.338221759,-81.26308441,76.26795959,-44.5293541,4.122692585,-30.08710098,-8.676305771,-17.34029388,-5.379607201,-0.636324763,3.866432667,0.421932787,0.768874407,-5.675946712,7.217311382,-21.78019333,-8.293266296,-15.86945343,-4.899925232,-16.36128044,-10.13830662,0.112346195,2289.56346,2583.689758,4887.362635,191.328125
Folk,40236,99.38401442,49,0.1831716,0.240220442,0.102732189,0.088548183,0.081317432,0.19712238,0.513717949,0.240863979,0.243486792,0.541324019,0.271440148,0.108199567,-174.293045,174.200882,-29.14802742,-2.472919703,-12.25154972,-4.478734493,-8.69851017,-7.489261627,-11.90306854,-4.154475689,-10.61942196,-7.246965408,-10.82479477,-7.270208836,-6.556193352,-2.221871138,-5.312026978,1.16618824,1.276072264,5.167031288,0.136795595,1300.989171,1124.331522,1754.822825,83.14550781
Folk,40237,129.1992188,64,0.372496009,0.307892919,0.287463784,0.28122893,0.271994978,0.254563034,0.288330376,0.279531896,0.183645323,0.198580787,0.194847658,0.317081511,-224.7956085,66.36839294,-21.25507545,5.783130646,-26.72680092,-10.54215622,-19.39344215,-13.19079876,-15.59614277,-7.604475021,-10.63796234,-6.295666695,-7.392705917,-3.572845697,-3.600805759,0.083124503,-7.590087891,-3.436630011,-5.390623569,4.454838276,0.095641166,2251.483833,2392.117868,4703.797491,157.1777344
Folk,40238,112.3471467,54,0.410083652,0.159221068,0.102943346,0.124311671,0.190400526,0.145320952,0.252800822,0.429261774,0.529944241,0.560405552,0.340709627,0.376932353,-206.1282349,154.9977264,-13.17123032,21.50132942,-0.15864788,8.831542969,5.304271698,-8.272685051,-8.62395668,-9.417633057,-9.765405655,-2.231339216,0.680039048,-0.633634627,-13.67627716,-4.651969433,-8.001746178,-6.086562157,-13.45656013,-8.619610786,0.141361028,1518.671782,1076.523254,2035.170808,52.22021484
Folk,40239,95.703125,46,0.180680245,0.280842364,0.29887715,0.315291226,0.492196947,0.37956509,0.492704719,0.507634103,0.164840594,0.252644658,0.28991589,0.38117227,-86.50422668,146.9890137,-19.36510658,19.50866127,-15.98906231,23.50309563,-3.566564798,9.623666763,-3.983574629,5.948932648,-5.751614094,-1.267127872,-11.42004585,-2.379387379,1.282145858,-1.380941033,-4.692018986,-3.451888323,-2.697822094,4.420786381,0.248524234,1657.569067,1354.760655,2528.291606,86.44384766
Folk,40240,71.77734375,35,0.143055394,0.189765528,0.443651915,0.259027481,0.148601025,0.16851069,0.282601267,0.564191103,0.393190145,0.452599078,0.495647162,0.273622006,-63.69923401,143.8784332,-19.49624634,6.127128601,9.45818615,10.39290905,-2.850258112,1.083992124,1.491312623,8.557476044,-4.079741001,-1.991478562,-5.544165611,6.423753262,-1.797882795,8.873859406,0.447271973,1.68118453,-12.32415295,-8.282980919,0.263347566,1809.728464,1449.877384,2571.72496,93.18701172
Folk,40241,103.359375,50,0.160920978,0.353565603,0.619815528,0.256192297,0.277736366,0.310894698,0.224253073,0.335793465,0.483660787,0.626846373,0.287891924,0.188988492,-56.38301086,156.7408142,-43.9370575,2.330733776,-11.48896027,-0.257438302,-2.336788416,-11.6876545,-5.161056995,-2.377919912,-8.087028503,1.700144887,-10.8524971,3.051902533,-7.657476425,0.458919287,1.089101076,0.590143323,-9.681593895,0.434637517,0.243890345,1511.005576,1392.647139,2346.519608,103.8071289
Folk,40242,95.703125,47,0.233161151,0.285204142,0.272683412,0.310555995,0.602771461,0.382795453,0.509562373,0.28343451,0.430083781,0.251135826,0.257620662,0.481220663,-33.22595596,146.9108734,-19.11298561,-0.098819844,-10.88109398,14.40860081,-7.178170204,7.42727375,-4.448016167,2.197090864,-9.062716484,-4.661767483,-6.109446049,-4.363396645,-8.079033852,-3.117738962,-2.302330494,4.396336079,-3.51994133,-0.080617771,0.272188902,1822.764786,1489.508125,2726.9942,90.15185547
Folk,40243,135.9991776,66,0.245982841,0.116284169,0.17780146,0.148057804,0.173544183,0.185386166,0.243235752,0.407071024,0.317933172,0.48214522,0.355387866,0.550862432,-155.160614,180.5596619,-1.182508588,21.7534523,5.581988335,2.333647728,5.071683407,3.334778547,0.552216232,0.310340464,-9.190288544,-5.729997635,-9.893855095,2.733533859,0.790029109,1.442433596,1.245899677,-4.781929493,-11.4184351,-2.613568306,0.228714898,1333.468317,907.9391575,1612.997037,54.00439453
Folk,40244,89.10290948,44,0.306939512,0.514375806,0.759365797,0.504805565,0.482502311,0.41577813,0.410980165,0.178018764,0.275849789,0.648617864,0.298643708,0.347691029,-65.98799896,149.8722382,-35.10664368,6.888402462,-3.467425585,15.07915783,-0.871835589,8.021670341,-1.985345364,3.721706867,-2.419910192,-0.648586214,-2.567776442,7.526798248,0.356917441,-1.828068495,-2.382573366,1.161990404,-6.456076622,-2.233706951,0.236936405,1660.76202,1385.189338,2464.194483,77.77880859
Folk,40245,80.74951172,39,0.197973177,0.198015511,0.475359052,0.171053439,0.198685437,0.268910915,0.226350248,0.770864069,0.185501978,0.169065297,0.229476064,0.176321164,-89.2948761,155.9335785,-28.96788406,-7.406380653,-12.40093803,2.436329365,-13.50814533,-1.768529296,-4.517713547,12.04147053,1.98872149,-5.369812965,-4.060553074,0.244017661,-8.96559906,-1.35697639,-1.148678541,3.725313187,-6.712881565,1.027885795,0.238967955,1603.861494,1367.975288,2396.732241,90.34179688
Instrumental,40250,135.9991776,67,0.283504367,0.284284145,0.557272613,0.304238409,0.223486677,0.323087096,0.358582199,0.568791926,0.280331254,0.265642524,0.315411925,0.289713204,-226.482254,193.5560608,-7.74325943,11.66934681,3.160293579,6.59576416,3.620948076,-2.311471701,0.619547307,-3.341021061,0.104497083,-1.814590096,1.398101091,0.949900687,-1.588152409,6.165412903,-0.273837656,1.592147827,2.61639595,-0.238369659,0.123040624,1171.309701,829.5631162,1332.464935,61.578125
Experimental,40509,135.9991776,67,0.411685944,0.947036028,0.725749493,0.570908368,0.329537213,0.200478062,0.118575953,0.130654454,0.204327494,0.144409493,0.118468717,0.196672305,-154.6715546,117.0382843,-1.945847631,17.18918419,-3.7266891,17.7460022,2.803177834,1.121787906,-7.879005432,-5.648539543,-10.03636932,15.53760719,6.063364029,8.903577805,5.266387463,3.005789518,2.054903507,10.45187855,6.533718109,-6.510232925,0.148865923,2021.156944,1381.181844,2857.911404,39.20507813
Hip-Hop,40525,95.703125,42,0.218539044,0.24725464,0.190109804,0.304450154,0.229342625,0.404414177,0.521990538,0.373652369,0.414451212,0.364299685,0.525017917,0.343780816,-82.56689453,69.37679291,27.25149536,30.78079033,0.497722358,12.51878071,-15.45950317,9.125602722,-9.756855011,3.075579882,-8.14874649,0.450858891,-13.65821362,-1.406357765,-4.428359509,3.378381729,-5.014986038,2.123668909,2.474788666,8.946071625,0.251369894,2633.910539,2781.780607,5720.643177,182.1254883
Hip-Hop,40541,89.10290948,44,0.374216497,0.353991568,0.428115904,0.50971961,0.389523,0.53467375,0.547230422,0.509549797,0.685976505,0.540311933,0.6393224,0.435103297,-129.5289154,77.20179749,2.899831295,31.51055145,16.92247772,18.25290871,-7.737258434,10.75542736,-6.200511456,9.183325768,0.651028931,8.117533684,4.239723206,8.807787895,-4.426181793,7.426073074,10.47527027,6.213207245,9.171971321,6.365346432,0.217033952,2319.959845,2484.076679,4891.037091,172.1484375
Hip-Hop,40542,89.10290948,44,0.374215811,0.353991866,0.42811656,0.509721577,0.389523387,0.534673631,0.547230601,0.509549558,0.685973942,0.540311098,0.639321506,0.435101688,-129.5290527,77.20206451,2.899813175,31.51082993,16.92142105,18.25296593,-7.737483025,10.75525856,-6.200453758,9.182472229,0.65055424,8.118102074,4.239799023,8.807810783,-4.426434994,7.425512791,10.47483063,6.213181973,9.171854973,6.365170002,0.217034385,2319.953581,2484.069838,4891.020425,172.1362305
Experimental,40598,117.4538352,58,0.28668198,0.305679172,0.410203487,0.478957832,0.458517611,0.221655801,0.237548828,0.261155874,0.358677059,0.402083844,0.304486424,0.284704089,-52.97241211,81.56062317,-70.79658508,26.74761963,-46.72592926,-17.88877296,-25.03626251,5.896297455,-18.03327751,-5.872307777,-10.00936699,7.416441441,-6.51338625,-5.100873947,-4.169867039,3.674286604,-2.507282734,2.751371861,-1.243309855,-3.300424099,0.208388001,1778.25162,2480.593609,4213.363385,216.0976563
Instrumental,40654,103.359375,49,0.435057074,0.431795299,0.365016699,0.270925701,0.267045498,0.317559719,0.279628396,0.207727939,0.204140499,0.217377111,0.292559355,0.427360713,-183.5994873,161.4649811,-45.2271843,32.59003448,3.75113821,10.2937336,3.495435238,6.566786766,-5.295992851,-4.214459419,-2.650627613,-0.509974718,-5.207359314,-9.275370598,-9.013389587,-8.141230583,-10.60842609,-9.744443893,-3.624879122,-0.833628714,0.131878003,1292.693953,1205.165432,2255.823689,83.84472656
Instrumental,40655,117.4538352,54,0.334020197,0.33620432,0.178230286,0.207204685,0.149331272,0.163039967,0.154858693,0.202862352,0.260591894,0.342900097,0.642087936,0.4702999,-332.2678833,155.5276794,-23.49062347,17.7597599,5.876506805,4.243819714,7.821607113,11.57170773,7.643669605,1.877732038,-8.399909973,-10.92972565,-0.760944903,-1.874775171,-12.98874664,-14.30714321,-3.068274498,-4.487140656,-19.62427139,-14.38146496,0.043803155,1293.661972,1082.006322,1968.805909,82.78613281
Instrumental,40656,135.9991776,61,0.44551301,0.639426708,0.544960856,0.302620858,0.197186336,0.264690399,0.482109457,0.378016323,0.400118113,0.338810503,0.287742913,0.403451473,-109.1905365,139.1018066,-51.19494247,40.13531876,-12.6478548,21.09534645,-11.61540699,10.04931927,-5.89484024,1.135010481,-8.216714859,-2.876636505,-9.555062294,-6.46869421,-3.662393332,-4.771587372,-5.14582777,-6.996870518,-6.78649044,-3.605585575,0.137995675,1626.633423,1596.238743,3103.908652,105.3730469
Instrumental,40657,135.9991776,41,0.488196671,0.414651394,0.332779646,0.344269425,0.237236932,0.213093251,0.230590045,0.201553211,0.282340884,0.387765288,0.409913331,0.446463138,-212.1166534,150.3642426,-31.57590485,29.35959816,0.820423424,10.55011559,1.697284102,9.372280121,2.908828974,-6.663221359,-11.99812317,-4.117854595,-7.465603352,-12.09196663,-6.796540737,-6.947729111,-9.179970741,-11.6772213,-4.470581532,-1.303441763,0.118618019,1355.173459,1260.253778,2277.765881,87.24560547
Instrumental,40658,123.046875,58,0.20402804,0.076698408,0.054893069,0.196924731,0.264028937,0.072373122,0.126422897,0.289924413,0.269725889,0.321436197,0.471366614,0.600444615,-287.9703369,165.660675,-39.40862656,-12.65979195,0.921563983,-2.290716171,2.193001509,6.397023678,7.304602146,0.264978051,-10.08202648,-10.42502308,-1.998158216,0.692340434,0.128085509,0.800715804,1.834750056,-3.172685146,-11.42120266,-7.701589584,0.082061507,1121.270229,1161.52417,1771.110127,102.1816406
Instrumental,40659,135.9991776,59,0.396882981,0.507748842,0.346133709,0.307088196,0.269642949,0.275381565,0.275301158,0.330873847,0.469290197,0.368704706,0.433729619,0.40640831,-192.8682098,106.0718994,-27.97976112,45.59156418,-8.289750099,33.64447021,16.80269432,24.69649696,0.544299245,6.46173954,-5.985602856,-0.500540733,-0.801422119,6.029005527,8.972783089,-8.159070015,-4.539990902,2.689501047,1.622570872,-9.191786766,0.093688287,1876.756309,1817.194235,3720.081501,105.0942383
Instrumental,40660,80.74951172,40,0.346408218,0.528398931,0.402506977,0.298098564,0.267103463,0.260318816,0.319002807,0.188986599,0.163735837,0.200167775,0.171525612,0.132035613,-114.9299316,115.6655807,-53.82876587,31.25193405,-18.17228508,10.4450779,-8.752514839,8.03046608,-17.11523819,-5.011522293,-12.28588295,-0.987859249,-10.53294754,-8.985136032,-12.90433502,-5.323074341,-8.917826653,-4.37133503,-5.265553474,-2.054688931,0.105194777,1773.579852,1926.922849,3567.167448,145.4731445
Electronic,40683,143.5546875,68,0.608541489,0.59804523,0.578664422,0.547294259,0.625882685,0.634758413,0.552161276,0.571316063,0.60384655,0.654223204,0.66868645,0.648799658,-166.4276733,52.46810913,-1.514603615,18.84677505,17.17477989,14.87149811,8.020656586,21.22050858,5.66511488,12.18336582,3.7565341,13.02454376,0.427632719,7.548985481,-3.048041344,4.97091341,-3.423282623,2.5586164,-2.119731665,2.19148159,0.054696493,2897.39115,3277.821717,6648.230519,195.784668
