label,number,tempo,beats,chroma_freq_0,chroma_freq_1,chroma_freq_2,chroma_freq_3,chroma_freq_4,chroma_freq_5,chroma_freq_6,chroma_freq_7,chroma_freq_8,chroma_freq_9,chroma_freq_10,chroma_freq_11,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,rmse,spectral_bandwidth,spectral_centroid,spectral_rolloff,zero_crossing_rate
country,00066,112.34714673913044,52,0.1678675,0.248347,0.3315432,0.23434554,0.45130774,0.25910723,0.32570857,0.35534397,0.3136036,0.6584098,0.2704045,0.23170598,-102.455505,135.69048,-46.890495,32.750587,-11.162725,23.480873,-9.780843,16.90674,-11.689441,13.220639,-7.1827054,4.750383,-8.194963,2.5939307,-2.9964993,6.796112,-2.0668578,3.2852066,0.2758622,-4.2172027,0.13651323,1709.5303144773393,1701.919072348953,3244.6273768307715,127.88330078125
country,00067,64.599609375,30,0.33937082,0.37166,0.2963423,0.32498363,0.31904075,0.37908015,0.25329784,0.277422,0.37855473,0.3084323,0.33956212,0.26629323,-328.82053,167.05556,13.084193,28.80775,11.268695,14.433701,11.710446,7.7783318,-11.7186775,2.376457,-8.347568,-3.8414903,-6.715939,-5.7677026,-8.2460375,-4.5398088,-1.0496143,-4.5956554,-2.8671298,-2.2309654,0.05543573,1238.0297358512855,857.6385822973378,1443.7654641277552,45.7255859375
country,00068,172.265625,83,0.24495089,0.38840884,0.4616071,0.34290165,0.32911685,0.30182296,0.44959053,0.2831172,0.31403348,0.45559198,0.3391931,0.2817495,-229.47057,157.29836,-16.75773,31.890934,-0.10336948,16.663404,1.3644867,12.216906,-3.8698242,6.831712,-4.2741084,1.3335259,-5.90188,-4.0145373,-5.2538457,-4.551151,-6.8019238,-4.402167,-4.172032,-6.338169,0.08347784,1458.5167548822453,1130.954293248005,2216.8374329321346,64.955078125
country,00069,112.34714673913044,55,0.20652878,0.3751181,0.5758594,0.33515003,0.26958883,0.22503586,0.33582175,0.33945173,0.37894124,0.58001393,0.31697705,0.28851342,-217.09566,136.18626,-10.36036,51.37657,2.6014087,15.120926,-0.66713077,12.283902,-6.2308383,7.7983317,-5.416998,3.6144855,-2.7972293,-0.33839667,-0.5509604,0.36735618,-2.2407916,-2.4923828,4.185312,0.336304,0.08719072,1632.8132879465795,1327.6835009450767,2755.7670433947214,78.96826171875
country,00070,112.34714673913044,55,0.29726496,0.31792548,0.2714453,0.44145167,0.58011633,0.34444806,0.34049806,0.27985737,0.39595735,0.3845204,0.30552617,0.42493045,-99.30023,117.56453,-29.862644,40.84935,-15.244988,27.983278,-11.957685,13.330234,-11.372654,10.531586,-8.741359,8.41597,-6.837773,0.43761748,-5.30795,1.6482564,-7.353809,0.5184756,-1.4576789,-5.9158125,0.14438203,1970.1453736582375,1934.7465391174644,4048.3754169083527,122.4765625
country,00071,143.5546875,70,0.19688942,0.23053144,0.4246391,0.26803353,0.29559812,0.1897722,0.28701994,0.28602043,0.25822517,0.36194223,0.283595,0.429122,-185.83063,155.27849,-25.014673,20.561605,-3.8407311,-0.5806228,-4.5706744,-5.903666,-16.528866,-0.4431445,-16.29576,-4.208365,-16.804604,-4.5429826,-8.35938,-9.976461,-7.7606554,-8.344744,-6.843709,-10.19351,0.118415296,1396.4742546064238,1261.4725706259774,2422.2188927457946,78.24951171875
country,00072,151.99908088235293,71,0.24897946,0.48542586,0.37076172,0.23564942,0.32922664,0.30302,0.4971263,0.29903808,0.32493952,0.4968831,0.29674232,0.25213197,-96.21306,131.9257,-26.34215,35.975605,-22.810299,14.49671,-11.8467455,11.812926,-21.224047,11.553473,-12.924739,7.191204,-13.943577,2.9514246,-5.0255914,1.5374326,-4.3905463,2.5504074,-5.3632927,-5.9747763,0.15668954,1873.545126868759,1711.2823134696316,3556.4341534041473,106.375
country,00073,151.99908088235293,71,0.36881426,0.3022861,0.24067819,0.3451787,0.3844699,0.29467568,0.4552591,0.34061706,0.3859438,0.3655209,0.39406198,0.6210425,-166.9795,132.4592,-17.290655,46.91947,-3.6244433,20.921944,-8.819718,8.521291,-15.130767,8.098218,-16.942902,6.6550097,-10.937328,1.091862,-6.2893305,-3.6328301,-7.3762116,-2.1715147,-3.837422,-9.666064,0.09585826,1823.8118443639548,1549.0049755952064,3289.6505900159514,90.1689453125
country,00074,135.99917763157896,66,0.35185665,0.30723664,0.49470338,0.34171802,0.26513407,0.20209901,0.36192456,0.56347436,0.34181878,0.37910667,0.2828777,0.3683497,-207.21536,130.93448,-18.500742,33.30663,-3.925002,15.375707,-6.399255,2.936305,-16.783955,7.0897455,-8.578888,4.8140683,-12.240508,-1.0123887,-4.5459814,-6.07023,-5.531946,-2.3655062,-6.537549,-5.90151,0.08233686,1697.0711819286034,1534.0256765890642,3117.751345888921,91.96875
country,00075,95.703125,45,0.2128395,0.2946699,0.31432897,0.40080932,0.63796973,0.30922672,0.34715518,0.45848703,0.38682976,0.5469473,0.31784946,0.23524162,-60.884136,105.47566,-16.891281,40.70619,-15.026492,36.024708,-12.803594,17.482777,-16.734509,11.757274,-10.129631,13.192775,-12.202502,2.3455744,-12.190842,6.4322743,-1.7839459,6.333855,-1.327097,-2.8020139,0.1797411,2242.0767272311095,2187.0867113514614,4840.857245142111,147.0380859375
country,00076,143.5546875,69,0.22113891,0.29571965,0.4116459,0.29050043,0.3276685,0.23494704,0.2707484,0.20802434,0.2519046,0.48072526,0.28381777,0.290264,-184.02577,159.84648,-23.118706,43.006313,-9.449421,8.794507,-1.6215798,4.3255105,-13.346609,0.8088532,-13.964398,1.4381047,-7.371566,0.60263044,-3.3798723,-3.591863,-9.066288,-3.168437,-4.0628905,-7.051203,0.12835285,1409.3117995329899,1321.163087522188,2589.16366824971,85.98291015625
country,00077,184.5703125,91,0.5939194,0.24418493,0.2498327,0.20977245,0.35282788,0.5138484,0.2620982,0.40035376,0.293526,0.39895907,0.23590928,0.2931029,-118.187065,152.96683,-46.51027,31.115103,-17.286692,6.2655683,-3.6716983,13.043842,-13.127054,15.689168,-13.074953,5.703222,-10.688224,1.0149348,-6.7004304,2.5928032,-9.804579,0.15296198,-3.4551744,-7.4180427,0.1314977,1558.113962391193,1512.9985603792006,2922.345438025667,113.5537109375
country,00078,66.25600961538461,31,0.37658733,0.3962311,0.35816434,0.4011975,0.44078514,0.31357327,0.3243106,0.25826654,0.3578406,0.4139953,0.40451577,0.47086012,-302.39554,150.12311,-3.701435,26.948479,-0.25399527,13.509346,7.237615,4.229459,1.7686701,6.568506,-0.49920774,7.897372,1.3242468,0.47663483,0.09428964,-3.2007334,-1.8254657,0.8787169,0.58615136,-3.1594546,0.04335498,1443.9700378494604,1144.7179186044245,2223.115868800754,64.51513671875
country,00079,80.74951171875,38,0.40948355,0.21887033,0.29994258,0.24173419,0.45530528,0.35209164,0.25939837,0.47109002,0.2527437,0.3082607,0.18289949,0.2721514,-229.03807,180.35634,4.526343,24.16138,1.0975039,4.0044537,-5.998278,1.8956491,-13.127577,0.01936981,-13.498176,1.5882686,-13.411388,-5.6952996,-7.594437,-9.80387,-3.776454,-4.801566,-4.711809,-2.9500494,0.11534119,1235.4158567095824,963.4905601645282,1754.4231370540892,59.16845703125
country,00080,99.38401442307692,46,0.30195764,0.35089657,0.60364676,0.46137598,0.27238488,0.22522272,0.3891532,0.4348738,0.34516287,0.49323997,0.37643087,0.3970164,-100.99431,111.63336,-13.153435,44.621357,-5.9508095,29.347822,-7.951811,19.593695,-22.441685,17.26646,-17.82022,11.411718,-12.460062,1.6453503,-8.522619,2.7252834,-7.2915797,4.8808866,-1.2040287,-1.3010005,0.15327343,2187.8226690897964,2049.045781101912,4434.182802983613,115.5439453125
country,00081,89.10290948275862,42,0.32158408,0.3283768,0.34230903,0.3628739,0.50567245,0.30530295,0.28895175,0.31202328,0.41807353,0.5471004,0.38564608,0.42337734,-74.12643,107.600105,-21.179626,47.214424,-5.97745,17.78768,-20.407307,14.968517,-15.963007,15.740866,-14.652679,10.677684,-10.131951,4.446373,-7.645865,6.9328957,-9.009787,4.172193,-3.7496397,-3.590504,0.16788699,2152.7652938002825,2102.3281888392166,4418.120332439095,130.65478515625
country,00082,117.45383522727273,57,0.35214368,0.33033633,0.44893226,0.38244578,0.39010233,0.3512602,0.40665358,0.5469746,0.37378696,0.37817287,0.31425545,0.3572978,-68.546936,101.35421,-16.902634,51.516373,-10.247857,20.066511,-21.791742,15.527233,-18.79273,16.348837,-17.898853,12.1166525,-13.198233,3.8880503,-8.877085,5.02782,-9.822133,6.537107,-4.507073,-1.806975,0.16658892,2261.535684129344,2253.352182532848,4799.4228991444315,137.1396484375
country,00083,143.5546875,71,0.27011526,0.34185848,0.24125022,0.31908464,0.39751068,0.24855116,0.28900874,0.2561643,0.43317086,0.35631052,0.2817118,0.38769877,-148.5025,141.27963,-15.892202,44.664406,0.99908525,13.659057,-13.239485,12.647837,-11.701894,12.156608,-10.480563,9.912003,-5.0664206,1.3474506,-0.5580983,2.8626792,-8.0917425,2.1117847,-2.4860358,-4.4346166,0.13105828,1729.6708462141694,1436.0750491855931,2924.277264446781,76.9912109375
country,00084,86.1328125,41,0.34098208,0.2772381,0.44137424,0.27458885,0.29262188,0.22181866,0.2650815,0.40748274,0.28269336,0.39640158,0.26368928,0.3740684,-80.20112,108.2086,-23.832516,52.631996,-6.4114456,15.065775,-17.652094,9.721559,-16.17636,8.915454,-15.952365,8.011225,-10.704575,4.5668592,-4.96431,3.9891233,-9.808157,2.6829665,-8.187677,-5.2357497,0.18069547,2036.3820984889107,1964.8428801488071,4059.1420184708527,120.23974609375
country,00085,73.828125,32,0.22526456,0.30711943,0.28536376,0.33593923,0.5213034,0.34085736,0.30446133,0.21871604,0.37226546,0.5061121,0.30828813,0.32903016,-145.99527,124.62667,-17.918322,49.24788,-0.15566136,22.77977,-7.1806135,16.739628,-9.713184,15.430893,-7.6280904,10.920394,-3.4498408,5.424254,-4.9346137,5.1143184,-8.047359,2.6453922,-1.8521844,-3.4174137,0.13549542,1853.31621095918,1596.3075160275193,3291.4408601906903,89.56298828125
country,00086,117.45383522727273,58,0.38900572,0.33639476,0.39797536,0.41511402,0.35817745,0.447805,0.3233269,0.33635554,0.27386096,0.371286,0.46493107,0.35240293,-122.408005,111.479034,-13.692518,53.85155,-2.6668983,19.697926,-14.1185255,13.749604,-14.021494,14.629465,-13.982924,9.230216,-10.549586,3.010991,-8.307833,5.0840073,-9.6319,4.327274,-5.678128,-1.657935,0.1336391,2085.5153024104443,1879.4005199035505,4031.4136478574537,101.22216796875
country,00087,143.5546875,71,0.33367425,0.26505724,0.36500144,0.27335814,0.37383926,0.23605666,0.27020404,0.48056948,0.32239896,0.35468873,0.28095147,0.3862443,-170.80777,124.75234,-19.224127,39.204784,-3.749623,15.29565,-12.963913,8.524566,-11.824914,11.323732,-13.77238,3.108307,-10.077926,2.9007025,-5.476939,2.537139,-9.191259,1.0860655,-3.5707705,-6.707165,0.10862677,1806.873242315957,1591.292872476873,3162.8828079683876,95.6298828125
country,00088,103.359375,52,0.2723438,0.33141932,0.26018995,0.3852757,0.4630738,0.3148286,0.35705468,0.2985045,0.41994613,0.41729584,0.3419959,0.38290012,-121.93229,123.24042,-8.487368,51.60189,-0.08187825,20.415293,-11.876684,16.255732,-11.528151,11.828814,-8.078533,9.130592,-8.649566,5.5479927,-5.714283,3.9570346,-5.457431,4.972629,-3.0457747,-3.3154168,0.1526852,1963.356614158323,1622.7363514869783,3526.9904541582077,85.4033203125
country,00089,143.5546875,70,0.28970242,0.39109674,0.35059163,0.24236144,0.29483408,0.24906087,0.26501304,0.2128175,0.35769042,0.52546513,0.34374633,0.34380123,-205.04756,141.00269,-8.973265,36.97793,6.4291587,14.879154,-4.315716,12.230698,-11.440386,11.854239,-7.8940215,9.913315,-2.3496451,4.4932075,-5.0040164,3.1499908,-4.527203,2.6537564,-3.1132057,-10.711282,0.104693964,1667.1728952920007,1321.5949691094013,2583.801184563515,67.8720703125
country,00090,135.99917763157896,66,0.29632252,0.3376916,0.24854818,0.39829326,0.48445374,0.36439073,0.49673927,0.33445182,0.41593876,0.27457145,0.3261858,0.47803566,-91.63267,115.850784,-30.20836,52.293118,-5.0163894,16.967228,-15.659036,13.549748,-12.75727,15.972384,-11.964477,11.070456,-9.953345,2.0991297,-7.8199215,5.044384,-7.286926,3.0511475,-4.434996,-2.2309792,0.14745136,1972.1414416206896,1927.4143433799961,3883.4790435578598,128.0029296875
country,00091,117.45383522727273,56,0.34908623,0.3005816,0.38532147,0.47562036,0.32248378,0.40238944,0.30221617,0.3597304,0.32677856,0.31324518,0.3972996,0.306467,-193.70384,125.574196,-20.938473,46.350388,-2.6909137,12.839847,-6.6056113,10.74108,-10.902266,6.133662,-9.4350605,5.1700764,-3.6576488,0.33445567,-8.012644,0.39654216,-6.5292635,1.1794765,0.7245643,-5.2031183,0.08950489,1779.1247422164904,1563.3282750787007,3233.777506888051,83.70654296875
country,00092,161.4990234375,81,0.2710491,0.28668818,0.47206742,0.40751284,0.4517051,0.26820618,0.3679325,0.5439223,0.4020829,0.37565732,0.269217,0.32972187,-50.75182,96.70516,-24.317892,66.08044,-14.691867,24.385984,-21.024286,12.46228,-18.149168,13.252155,-12.808224,9.793718,-11.343371,4.9252253,-7.8534975,5.7445984,-10.296609,3.7275383,-3.235532,0.38497397,0.1765343,2212.575874895393,2335.0732890934605,4839.2751459179235,156.7236328125
country,00093,86.1328125,42,0.12041747,0.20697388,0.32778347,0.2102352,0.25037777,0.1837199,0.3199511,0.38169008,0.25931394,0.3553648,0.19264168,0.20458734,-213.58212,117.22309,-21.87207,45.651947,-10.289831,5.0556607,-11.914363,5.5757074,-17.804672,0.18622813,-14.1721,-1.1578784,-10.305901,-4.0697365,-6.6420403,-5.4253883,-9.719612,-3.2099223,-4.4590545,-9.160189,0.092552,1716.1097370572518,1537.649194401882,3055.325041237674,88.08935546875
country,00094,112.34714673913044,55,0.45735043,0.28305718,0.2993203,0.26369518,0.35579056,0.36631054,0.35788557,0.5967075,0.40314806,0.3813116,0.26319253,0.37399843,-104.30147,136.42401,-20.968946,52.843002,2.0333495,20.441082,-11.608104,17.662178,-15.740553,11.053034,-11.325997,3.6736598,-6.4943643,0.043031484,-2.0323787,2.1956425,-7.116772,1.8532399,1.6719611,-1.4894056,0.20677914,1745.5164994731538,1474.633907805747,3107.7175060723607,81.45849609375
country,00095,89.10290948275862,42,0.27284873,0.2665261,0.4550195,0.34611255,0.33648446,0.39462882,0.28751978,0.3829401,0.2584547,0.37239763,0.33297953,0.24051344,-124.76745,127.31472,-23.385271,47.384247,0.5728503,16.016811,-9.985472,16.203802,-16.741411,6.7925615,-8.200077,3.2057223,-1.6037219,-2.1470485,-3.5311782,2.2198868,-1.4101483,-1.6850333,-1.0316805,-2.626983,0.17533699,1762.1843713886456,1557.6838950873705,3220.9208689820184,87.10546875
country,00096,117.45383522727273,57,0.2495909,0.28984806,0.582283,0.25229922,0.21656609,0.18782465,0.36389166,0.50406075,0.28168094,0.39425656,0.24281706,0.34382176,-69.81324,124.21116,-32.481983,47.689655,1.4027225,22.611412,-8.744138,21.42699,-15.670838,15.738124,-12.439984,9.570569,-9.043077,2.8969758,-3.181925,5.8353286,-5.609102,4.167968,0.114141405,-1.734588,0.21812946,1861.89171046897,1754.2791314825852,3505.0409091321058,125.955078125
country,00097,112.34714673913044,55,0.35499704,0.27424815,0.3446998,0.26777536,0.29542866,0.47890827,0.3277718,0.39835417,0.37021968,0.44628614,0.34823874,0.27000517,-148.32594,126.86316,-19.567993,52.85145,8.588254,17.879751,-8.078774,17.778482,-15.498924,13.507556,-10.954302,9.461726,-1.9177359,1.8723388,-2.665878,3.386416,-3.5110016,2.1157742,2.1,-0.101300895,0.15314192,1782.6630179327406,1560.9704395228032,3175.1066061847446,86.888671875
country,00098,117.45383522727273,59,0.32515213,0.18641005,0.24019744,0.18283072,0.29838532,0.3243334,0.25624567,0.4367167,0.23718242,0.26267776,0.17990932,0.31977734,-139.55894,128.80774,-20.222406,49.419296,-2.161149,16.970991,-8.320387,9.811275,-20.12681,2.4917712,-11.236035,3.7693121,-6.397823,-3.342135,-2.8964465,1.9815009,-4.1843605,1.3862177,2.4368865,-3.615435,0.17632218,1690.948858190191,1425.0102958845073,2980.1253670606147,79.806640625
country,00099,143.5546875,72,0.32047102,0.4434386,0.32235792,0.334877,0.31816426,0.42847642,0.6384942,0.3548551,0.33867037,0.297468,0.3424971,0.43029177,-42.141018,106.256935,-24.205156,44.669403,-12.335084,20.522795,-16.045717,18.485752,-18.775583,15.510426,-15.453374,8.948847,-9.969913,6.9285,-8.801348,4.5636826,-9.04154,1.062346,-6.443358,-0.98648995,0.2208107,2160.389366514926,2157.4770613555174,4478.648118021317,139.9619140625
disco,00000,117.45383522727273,56,0.3175488,0.39298624,0.50929785,0.43423975,0.49302083,0.48014268,0.5751242,0.47846606,0.4292154,0.4125368,0.3678498,0.4552899,-111.0967,94.02796,12.417175,16.64275,8.123975,15.666401,-1.4119719,7.022716,0.97305274,-1.4942187,-3.0857205,-5.098383,-3.7134497,0.22668448,-2.1035187,-1.8155713,-5.322057,1.239463,-5.596891,-3.5927186,0.1421839,2565.714337933429,2297.869205004395,4888.775343226358,125.2900390625
disco,00001,117.45383522727273,56,0.3983912,0.32081246,0.36304438,0.45727688,0.5894296,0.41244483,0.35369503,0.38493946,0.42999193,0.4683228,0.32546383,0.42442226,-28.996529,51.860023,-7.5677757,21.508854,8.1424885,18.112507,6.885487,6.562539,0.709288,11.163654,-1.810252,1.638895,-2.5885518,-1.3734937,-3.614005,0.21583071,-0.39118195,2.636313,-3.362998,-0.08929598,0.17722093,2768.043873877296,3292.625966945947,6522.402264994959,245.4951171875
disco,00002,92.28515625,45,0.3198922,0.3120102,0.37149757,0.37149313,0.5163451,0.5070885,0.5738193,0.43155906,0.36472362,0.44396907,0.33534452,0.39720565,-53.13909,57.17435,21.162836,11.30518,18.122616,1.6669308,0.351049,2.3306582,-5.1022673,2.7492874,3.1521554,-5.5143642,-3.1580532,-0.5187849,-2.6432729,-1.9865406,-1.2333367,-3.362679,-3.7351234,-1.4498472,0.1613253,3398.440463077854,3592.1012577762776,8074.801288790603,198.2666015625
disco,00003,129.19921875,63,0.6606687,0.45796576,0.35549524,0.3923826,0.40705773,0.43082327,0.3517131,0.48487768,0.48389196,0.61464214,0.6951829,0.6057453,-44.42723,52.30886,3.2418208,43.953217,12.588356,24.510374,4.9180803,15.308396,2.044262,10.394155,-1.4653997,8.832397,0.4107049,4.66618,-1.832787,2.9848657,-2.0359886,-3.3493857,-4.1558495,-0.35771257,0.19636448,2720.353315568026,3045.7695051132,6206.322905441811,195.1767578125
disco,00004,123.046875,59,0.29653245,0.34786424,0.283261,0.37251163,0.42996562,0.32126692,0.41710004,0.32004976,0.45375976,0.41623875,0.38951814,0.5372145,-83.52435,64.48861,5.6472383,2.7041247,0.78757215,6.166559,1.8875427,1.9781002,-1.8109947,1.8594124,2.4581623,-0.2235338,2.9570415,-3.382444,-0.8678311,0.047192473,-1.5651661,0.56184113,0.30027744,-2.7824757,0.114596516,3111.695357045901,3328.4851237797516,7195.803613507831,218.53564453125
disco,00005,107.666015625,51,0.46101597,0.37299502,0.4529681,0.3861502,0.49688303,0.4006088,0.37615588,0.5523148,0.48505944,0.53804827,0.39459622,0.4598036,-24.794346,73.699776,-11.751136,28.307116,6.2895517,2.1921847,8.419753,12.201461,-4.056773,13.505849,1.8663176,-0.9272373,0.5295492,2.4682264,-3.8063002,-0.9094919,-0.99128205,-3.4631002,-0.9590253,0.00942771,0.20692092,2569.3401812668476,2722.7441876547605,5471.916924838362,188.73974609375
disco,00006,123.046875,61,0.45095572,0.4813631,0.39704043,0.53534335,0.48668188,0.3389538,0.42645797,0.5258371,0.65574694,0.41831687,0.4540246,0.51698226,-14.543533,65.19524,-19.888025,31.507599,-4.813732,11.862863,9.992636,5.95998,-3.7954333,9.389119,-4.3807454,3.3440948,-4.446671,-1.271667,-0.8368858,-2.1939576,-4.731374,-2.610662,-7.465981,0.23117635,0.19198646,2490.6128872713102,2848.3484036039818,5506.7628086028135,211.59326171875
disco,00007,129.19921875,63,0.43325254,0.48296058,0.3572149,0.34057376,0.4447417,0.41421562,0.4178809,0.35509285,0.47292456,0.5631634,0.4195234,0.47742078,-53.397984,56.168243,-6.3377185,31.603539,4.6506953,16.342302,4.108255,1.879274,-0.38301575,2.5021162,-0.54314387,0.9620523,0.49043423,-0.17256184,-1.8130158,-2.525263,0.8234752,-0.33644614,0.56160444,2.7676914,0.15965609,2728.194666882162,3098.981629103861,6098.076557062065,181.39697265625
disco,00008,123.046875,60,0.4206886,0.4995861,0.39804107,0.4463259,0.38259274,0.5158091,0.49173558,0.41693997,0.57711375,0.45679194,0.45251286,0.39319134,-32.53685,65.03932,-26.7631,30.297419,5.6968384,11.663855,-2.2234914,10.424504,-2.3708775,5.369945,-3.8763738,-0.86171305,-0.21000417,3.4739802,-3.050018,0.36035398,-0.9345304,1.1829304,0.022151062,2.9284332,0.19054598,2423.623085395676,2801.6483406549696,5445.745412637125,213.44189453125
disco,00009,129.19921875,61,0.55642396,0.47969735,0.572211,0.49291217,0.38000068,0.5339904,0.38703442,0.38589936,0.2895988,0.30296364,0.444531,0.47894746,-68.895966,63.11453,-15.856375,28.005142,8.177577,7.328402,-4.928695,9.4916315,-0.97325915,-1.5965478,-6.1844335,-3.937838,-1.1677248,-6.53953,-6.168842,-5.038086,-4.4010987,-5.3795643,-1.6680163,-0.8958844,0.11906227,2623.431121410353,3016.96214464188,5955.021479843387,220.67333984375
disco,00010,107.666015625,52,0.4399616,0.45497262,0.39197928,0.46881598,0.42466798,0.50136214,0.3923992,0.38246626,0.4990055,0.42083368,0.48987317,0.38595316,-6.741961,61.12743,-16.67887,27.439548,7.7315955,16.011606,4.6457243,11.44995,0.34965786,9.844837,3.1930845,5.0341797,-1.8564596,1.4827126,0.9430884,-0.4382811,-0.7291095,4.444487,-1.8468832,-0.60793245,0.23296298,2623.9187736469844,2877.3249689743534,5865.000033987094,194.34130859375
disco,00011,95.703125,47,0.35475114,0.26671314,0.26462275,0.28718805,0.3309371,0.26038182,0.27294427,0.4558687,0.47086304,0.61600435,0.48594275,0.41520396,-41.29047,62.789955,7.325519,12.125385,6.3655076,9.256826,3.0646753,13.852242,0.15672696,8.068839,-2.6924903,-7.2195334,-3.2404904,-1.9239669,0.5174414,-3.1848865,-5.542367,-9.157988,-10.66791,-5.9776425,0.1889526,3007.973384269933,3132.8185749336876,6864.012425681554,169.345703125
disco,00012,112.34714673913044,55,0.5503479,0.42327344,0.37304577,0.3484557,0.4113825,0.34198266,0.34158763,0.48050797,0.46190235,0.5226022,0.42799842,0.45676237,-57.933544,68.41913,-15.229962,23.4136,14.886443,13.217882,2.1852021,12.799521,0.0543041,12.769552,0.014449956,3.3858511,0.84701234,1.0500926,0.5555305,2.9854589,2.8992283,4.0180182,0.5203099,1.9484714,0.17565948,2613.8319148868522,2737.426247323321,5710.111999511719,170.4228515625
disco,00013,184.5703125,85,0.26893818,0.31148002,0.38561213,0.41721037,0.5812226,0.49438986,0.47256094,0.48034644,0.44372365,0.4583758,0.3590498,0.38179207,-40.04595,56.216267,23.69483,31.939434,2.4525623,2.5685513,-2.4853036,3.1026103,1.8834163,3.3490376,-0.0007125725,-1.5172743,-2.4537697,-5.0743437,-3.6771395,-7.851331,-3.0459442,-2.7846649,-7.4949126,-3.6211922,0.17085291,3108.9164354770596,3391.3829790307273,7203.938934255365,206.27099609375
disco,00014,103.359375,51,0.55200505,0.32810268,0.2912006,0.38044447,0.4194349,0.61668134,0.42796868,0.41193178,0.43067503,0.40852484,0.55465585,0.41234973,-23.899439,61.2246,-0.9578399,25.333397,0.39232618,6.0335965,2.4903505,6.1930246,-0.32794172,9.698276,-5.509934,1.0603337,-2.4392185,-0.5666569,-1.5579768,-0.8972914,-6.7342577,-3.7094347,-4.45973,-0.77120477,0.17381518,2812.593397276183,3087.3869048697566,6529.785515280331,201.9482421875
disco,00015,123.046875,60,0.39273787,0.32200888,0.46556914,0.3910639,0.519462,0.39721572,0.4522335,0.47868767,0.29884657,0.446426,0.31400713,0.5006813,-46.747044,103.70501,22.142029,9.226591,2.244324,-4.8046722,4.799443,0.9555882,-9.410717,-1.0700746,-0.871984,-5.2762437,-1.7570606,-3.6551132,-4.32101,-0.08568118,-2.498974,0.5373708,2.5190575,-3.5439267,0.2159784,2806.7259624880908,2362.1999951747694,5439.015654455481,116.66357421875
disco,00016,123.046875,61,0.45437488,0.5076193,0.45768687,0.45300835,0.527935,0.4065785,0.4121833,0.34037885,0.33572242,0.43399265,0.41868842,0.47482017,-35.822617,83.805534,-2.9022398,32.21156,9.14292,4.1839204,0.13907073,11.092201,-2.8971176,7.998059,0.6317119,3.6695678,3.7780898,4.0573974,-3.283599,0.1019491,-3.8418796,-0.49799684,-3.4173274,-0.76581115,0.20577256,2562.6578718912633,2520.400966509234,5334.7809469288795,149.09375
disco,00017,123.046875,58,0.48633918,0.36115178,0.5284282,0.43100473,0.3801687,0.4325412,0.37443814,0.5200864,0.26919526,0.28404364,0.44694653,0.33964926,-98.16172,92.40012,2.656638,19.368628,3.5767448,-1.7492285,-1.7037683,-3.180561,-9.103617,-4.0835686,-5.1863265,-5.482036,-4.2346816,-3.767995,-1.7102257,-5.5827136,-4.691309,-2.7149432,-1.8512951,-3.1032026,0.11612891,2669.9292536235307,2564.319118061095,5388.255249873115,156.09228515625
disco,00018,123.046875,61,0.3618208,0.43806466,0.29658705,0.34001204,0.29732513,0.28095567,0.40886492,0.36491263,0.49064568,0.3270759,0.38455677,0.44794753,-73.080666,71.74356,12.050659,1.4259799,4.5330343,10.859456,3.8705072,0.93731993,-5.980537,9.043951,-2.3718376,3.5550735,-0.14401503,3.1386452,-0.051765434,0.39516604,1.1023955,1.5201072,2.2937436,1.9267272,0.1388271,3000.391639152534,3042.884603420503,6836.725377483323,185.6533203125
disco,00019,117.45383522727273,56,0.36955556,0.3731409,0.533709,0.5033162,0.44063076,0.47485402,0.36040074,0.43751326,0.384889,0.51486576,0.5765633,0.37106362,-95.01546,109.33993,-30.174461,16.372013,20.042109,11.96196,3.494607,6.1797285,5.2107387,8.621323,0.3279032,0.37771302,0.53311515,-1.8017045,0.9784214,-0.05666791,-3.6677232,-2.1417727,-3.651552,-4.4041686,0.1470512,2143.855211469565,2117.530159147441,4198.499979607744,134.0263671875
disco,00020,161.4990234375,79,0.34228045,0.34223634,0.32229596,0.4117291,0.2934001,0.24738204,0.34700263,0.24537696,0.28578228,0.29697993,0.41232854,0.56328076,-104.11206,105.87217,-14.32532,36.707123,-10.336207,16.793823,-6.814497,8.132146,-4.4654417,0.9764781,-10.008007,0.3817834,-1.7023792,2.9702122,-0.89624214,-3.0610397,-4.454471,-6.517132,-8.449629,-2.775557,0.12458624,2114.1336689428517,2116.9272745970575,4349.140806264501,133.51904296875
disco,00021,107.666015625,45,0.74558836,0.52553374,0.39332974,0.33292708,0.28609005,0.22959174,0.23897846,0.4120552,0.35575947,0.35730207,0.4308926,0.50836027,-115.042076,70.4221,31.227121,11.165527,13.071171,3.8847785,1.8103958,4.9750195,-1.0370048,3.9301383,-1.2841069,-0.6881996,-1.069214,-0.13310158,-2.1552374,-2.3191397,-6.380521,-5.3048534,-4.9928303,-3.8499856,0.11141668,3305.0049708845363,3248.6133322702376,7422.285280869344,160.390625
